month,format,device_type,bid_type,network_id,advertiser_category, spend , impressions ,clicks,measurable_imps,viewable_imps,engagements,video_start,video_complete,conversions, audio_start ,audio_complete
2019-09-01,native,mobile-app,cpm,131,Food & Drink,0.05,72,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-app,cpm,137,Business,4.97,986,4,58,34,1,0,0,1,0,0
2019-09-01,native,mobile-app,cpm,137,Health & Fitness,0.27,73,2,7,3,1,0,0,0,0,0
2019-09-01,native,mobile-app,cpm,137,Food & Drink,0.65,114,0,2,1,0,0,0,0,0,0
2019-09-01,native,mobile-app,cpm,140,Business,5.33,"1,602",0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-app,cpm,140,Health & Fitness,4.08,"1,122",0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-app,cpm,140,Food & Drink,1.33,345,1,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-app,cpm,141,Business,238.06,"44,698",438,5230,3029,42,0,0,3,0,0
2019-09-01,native,mobile-app,cpm,141,Health & Fitness,562.87,"120,126",1323,10904,6087,81,0,0,2,0,0
2019-09-01,native,mobile-app,cpm,141,Food & Drink,143.76,"25,566",310,2816,1765,15,0,0,15,0,0
2019-09-01,native,mobile-app,cpm,142,Business,0.03,5,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-app,cpm,142,Health & Fitness,0.04,6,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-app,cpm,142,Food & Drink,0.09,26,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,1,Business,"1,787.08","208,332",3636,43728,42051,371,0,0,18,0,0
2019-09-01,native,mobile-web,cpc,1,Health & Fitness,812.37,"39,358",536,7627,7374,14,0,0,31,0,0
2019-09-01,native,mobile-web,cpc,1,Food & Drink,44.05,"3,190",41,333,321,2,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,9,Business, -   ,1,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,9,Health & Fitness, -   ,2,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,13,Business,"1,587.80","713,103",2811,103026,63886,382,0,0,5,0,0
2019-09-01,native,mobile-web,cpc,13,Health & Fitness,771.07,"98,794",381,13437,8101,5,0,0,1,0,0
2019-09-01,native,mobile-web,cpc,13,Food & Drink,7.15,"2,637",8,43,26,2,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,14,Business,1.89,"1,342",2,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,14,Health & Fitness,6.02,"1,136",2,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,14,Food & Drink, -   ,12,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,15,Business,156.77,"34,085",203,8950,5444,21,0,0,1,0,0
2019-09-01,native,mobile-web,cpc,15,Health & Fitness,320.44,"39,006",150,10818,6612,3,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,15,Food & Drink,7.04,"2,069",6,635,367,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,20,Business,136.28,"390,599",265,87684,35123,41,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,20,Health & Fitness,69.24,"26,111",33,7190,4116,4,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,21,Business,32.21,"75,146",57,10031,5185,10,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,21,Health & Fitness,70.71,"23,637",28,4041,2650,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,21,Food & Drink,0.57,229,1,3,2,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,28,Business,33.9,"49,279",46,3,1,7,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,28,Health & Fitness,14.46,"7,733",7,0,0,0,0,0,3,0,0
2019-09-01,native,mobile-web,cpc,28,Food & Drink,0.76,617,1,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,33,Business,287.95,"179,421",503,0,0,23,0,0,1,0,0
2019-09-01,native,mobile-web,cpc,33,Health & Fitness,69.69,"16,796",46,0,0,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,33,Food & Drink,3.16,894,4,0,0,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,54,Business,3.73,"35,960",6,0,0,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,54,Health & Fitness,0.98,"2,683",0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,54,Food & Drink,0.57,546,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,73,Business,11.23,"1,113",20,141,80,2,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,73,Health & Fitness,1.6,99,1,8,5,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,73,Food & Drink,2.38,712,1,217,130,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,75,Business,67.15,"107,694",119,15126,6589,8,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,75,Health & Fitness,13.99,"3,837",13,358,177,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,75,Food & Drink,0.43,84,0,35,6,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,81,Business,1.01,922,1,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,81,Health & Fitness, -   ,373,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,81,Food & Drink,0.29,250,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,85,Business,"1,229.41","1,019,241",2298,41656,17190,52,0,0,2,0,0
2019-09-01,native,mobile-web,cpc,85,Health & Fitness,63.72,"41,220",49,4323,1930,5,0,0,9,0,0
2019-09-01,native,mobile-web,cpc,85,Food & Drink,4.62,"1,275",6,95,33,5,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,86,Business,41.56,"198,620",70,23336,6072,12,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,86,Health & Fitness,3.25,"6,639",3,584,179,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,86,Food & Drink,0.55,"1,413",0,273,132,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,87,Business,334.5,"283,220",483,22716,9852,119,0,0,2,0,0
2019-09-01,native,mobile-web,cpc,87,Health & Fitness,127.27,"49,943",90,3836,1890,10,0,0,20,0,0
2019-09-01,native,mobile-web,cpc,87,Food & Drink,9.49,"1,651",13,65,27,9,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,91,Business,82.37,"28,938",93,3041,1103,13,0,0,1,0,0
2019-09-01,native,mobile-web,cpc,91,Health & Fitness,130.05,"20,357",59,2565,1366,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,91,Food & Drink,2.15,933,2,25,9,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,94,Business,179.88,"322,156",302,31615,11385,31,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,94,Health & Fitness,62.14,"35,405",36,3613,1608,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,94,Food & Drink,6.35,"6,530",4,737,317,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,95,Business,"1,733.26","415,896",2792,43579,16769,348,0,0,5,0,0
2019-09-01,native,mobile-web,cpc,95,Health & Fitness,310.92,"73,734",324,7325,2716,18,0,0,22,0,0
2019-09-01,native,mobile-web,cpc,95,Food & Drink,47,"7,333",60,608,219,12,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,99,Business,1,"1,959",1,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,99,Health & Fitness, -   ,37,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,99,Food & Drink, -   ,1,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,106,Business,98.2,"133,633",146,2,2,26,0,0,1,0,0
2019-09-01,native,mobile-web,cpc,106,Health & Fitness,42.73,"33,812",43,0,0,4,0,0,1,0,0
2019-09-01,native,mobile-web,cpc,106,Food & Drink,2.55,"1,292",1,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,107,Business,2.08,"6,144",2,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,107,Health & Fitness,0.11,"1,306",0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,107,Food & Drink,0.3,93,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,108,Business,"6,433.82","783,186",2914,0,0,536,0,0,6,0,0
2019-09-01,native,mobile-web,cpc,108,Health & Fitness,4.57,832,3,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,108,Food & Drink,4.64,775,2,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,109,Business,2.05,"1,044",3,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,109,Health & Fitness, -   ,73,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,109,Food & Drink, -   ,69,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,113,Business,553.97,"299,654",882,0,0,5,0,0,1,0,0
2019-09-01,native,mobile-web,cpc,113,Health & Fitness,71.12,"19,796",47,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,113,Food & Drink,0.81,467,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,115,Business,0.67,"2,627",1,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,115,Health & Fitness,2.49,"3,010",1,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,115,Food & Drink,0.76,"3,112",0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,116,Business,46.87,"123,217",94,18241,6437,20,0,0,1,0,0
2019-09-01,native,mobile-web,cpc,116,Health & Fitness,46.71,"26,114",22,4481,2005,2,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,116,Food & Drink,3.87,311,4,8,5,2,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,119,Business,"8,419.18","429,110",20143,80539,67461,2328,0,0,108,0,0
2019-09-01,native,mobile-web,cpc,119,Health & Fitness,"2,764.95","63,634",2222,9244,6508,42,0,0,77,0,0
2019-09-01,native,mobile-web,cpc,119,Food & Drink,131.57,"7,984",129,664,333,14,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,120,Business,11.63,"2,942",12,887,375,2,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,120,Health & Fitness,14.22,"3,310",7,1002,516,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,120,Food & Drink, -   ,172,0,53,22,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,125,Business,2.75,"7,682",5,2089,861,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,125,Health & Fitness,3.87,"1,144",2,331,194,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,125,Food & Drink, -   ,107,0,32,16,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,128,Business,39.14,"25,385",61,2869,1077,16,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,128,Health & Fitness,46.12,"11,860",27,1021,438,2,0,0,3,0,0
2019-09-01,native,mobile-web,cpc,128,Food & Drink,4.98,699,6,31,12,4,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,131,Business,0.51,"3,291",1,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,131,Health & Fitness,0.43,"1,042",1,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,132,Business,55.88,"31,149",79,5281,1514,18,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,132,Health & Fitness,64.21,"14,777",33,2272,890,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,132,Food & Drink,4.65,835,5,150,56,4,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,134,Business,1,763,1,228,97,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,134,Health & Fitness,2.12,894,1,254,112,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,134,Food & Drink, -   ,9,0,5,3,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,135,Business,24.45,"1,513",27,0,0,2,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,135,Health & Fitness,42,"1,803",76,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,135,Food & Drink,8.43,116,5,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,137,Business, -   ,185,0,5,1,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,137,Health & Fitness,0.48,141,0,5,2,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,137,Food & Drink, -   ,75,0,4,2,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,140,Business,0.1,435,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,140,Health & Fitness, -   ,658,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,140,Food & Drink,0.24,569,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,141,Business,0.75,146,1,39,17,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpc,141,Health & Fitness,0.26,108,0,25,8,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,1,Business,130.66,"20,052",299,4341,4189,30,0,0,10,0,0
2019-09-01,native,mobile-web,cpe,1,Health & Fitness,40.59,"7,679",110,1821,1769,14,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,1,Food & Drink,7.02,"1,698",19,313,300,3,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,1,Food & Drink, -   , -   ,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,9,Business, -   ,5,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,9,Health & Fitness, -   ,1,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,13,Business,98.17,"96,767",312,14529,9081,41,0,0,2,0,0
2019-09-01,native,mobile-web,cpe,13,Health & Fitness,20.2,"11,632",30,2119,1116,7,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,13,Food & Drink,2.75,"3,763",11,426,218,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,14,Business,1.2,"3,778",4,0,0,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,14,Health & Fitness,0.55,228,1,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,14,Food & Drink,0.6,47,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,15,Business,33.19,"12,960",53,3821,2277,9,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,15,Health & Fitness,4.44,"4,855",16,1431,841,2,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,15,Food & Drink,2.13,482,5,145,84,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,20,Business,58.34,"66,889",83,16561,8283,15,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,20,Health & Fitness,4.26,"10,801",13,2846,1239,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,20,Food & Drink,0.6,"1,875",2,478,266,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,21,Business,10.82,"20,701",15,3822,1827,3,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,21,Health & Fitness,2.49,"3,895",3,787,482,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,21,Food & Drink, -   ,410,0,59,24,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,28,Business,12.28,"15,103",12,4,3,5,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,28,Health & Fitness,2.67,"4,179",4,0,0,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,28,Food & Drink,0.6,389,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,33,Business,16.66,"15,185",39,0,0,6,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,33,Health & Fitness,5.28,"2,720",9,0,0,2,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,33,Food & Drink,0.87,186,1,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,54,Business,0.49,"9,240",2,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,54,Health & Fitness, -   ,771,1,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,54,Food & Drink,0.25,560,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,73,Business,20.09,"1,421",8,199,116,6,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,73,Health & Fitness,5.11,733,4,19,12,3,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,73,Food & Drink, -   ,344,0,44,21,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,75,Business,2.02,"3,786",8,474,311,1,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,75,Health & Fitness,1.74,"1,315",4,270,106,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,75,Food & Drink, -   ,221,1,12,5,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,75,Food & Drink, -   , -   ,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,81,Business,1.8,582,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,81,Health & Fitness, -   ,165,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,81,Food & Drink, -   ,7,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,85,Business,37.39,"41,024",39,5560,2403,11,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,85,Health & Fitness,11.04,"12,739",14,1924,821,5,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,85,Food & Drink,3.27,"3,603",3,432,158,2,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,85,Food & Drink,0.48,1,0,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,86,Business,4.08,"16,645",6,1034,376,2,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,86,Health & Fitness,0.83,"2,086",1,244,89,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,86,Food & Drink,0.18,"1,341",1,103,36,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,87,Business,68.01,"57,192",72,6225,2884,23,0,0,2,0,0
2019-09-01,native,mobile-web,cpe,87,Health & Fitness,15.89,"19,156",26,2502,1184,7,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,87,Food & Drink,6.96,"2,980",7,275,139,4,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,87,Food & Drink,0.57,2,1,0,0,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,91,Business,23.24,"13,941",32,1836,729,5,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,91,Health & Fitness,5.73,"4,247",11,623,246,2,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,91,Food & Drink,0.51,339,1,32,18,0,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,94,Business,22.75,"51,809",37,3479,1447,7,0,0,1,0,0
2019-09-01,native,mobile-web,cpe,94,Health & Fitness,7.07,"8,407",10,971,389,2,0,0,0,0,0
2019-09-01,native,mobile-web,cpe,94,Food & Drink,0.25,"1,750",0,70,27,0,0,0,0,0,0
